,Part Number,Quantity,BZA,DA,W,EHM,Baumuster,BU,Family,QVV,Component Number,KG,ANZ,Grouping,Component BU,Component Family,Jan/2019,Feb/2019,Mar/2019,Apr/2019,May/2019,Jun/2019,Jul/2019,Aug/2019,Sep/2019,Oct/2019,Nov/2019,Dec/2019,sum
3152084,A 958 680 60 03,1.0,U7,,,1,C958264,Truck,Axor,QVV31310734T,Z 538.534/13,S681,1,Aggregate SAA D958870,Cabin,,0,1,1,1,2,2,1,1,0,0,0,0,9
3152085,A 958 680 60 03,1.0,U7,,,1,C958264,Truck,Axor,QVV31310752T,Z 538.534/13,S681,1,Aggregate SAA D958870,Cabin,,0,0,1,1,3,2,0,2,1,2,0,0,12
3152086,A 958 680 60 03,1.0,U7,,,1,C958264,Truck,Axor,QVV31310759T,Z 538.534/13,S681,1,Aggregate SAA D958870,Cabin,,4,3,3,3,3,4,4,4,3,3,3,3,40
3152087,A 958 680 60 03,1.0,U7,,,1,C958264,Truck,Axor,QVV31310779T,Z 538.534/13,S681,1,Aggregate SAA D958870,Cabin,,0,0,1,1,0,1,1,1,1,1,1,0,8
3152088,A 958 680 60 03,1.0,U7,,,1,C958264,Truck,Axor,QVV31310802T,Z 538.534/13,S681,1,Aggregate SAA D958870,Cabin,,6,7,8,10,9,6,9,8,8,9,7,0,87
3152089,A 958 680 60 03,1.0,U7,,,1,C958264,Truck,Axor,QVV31310806T,Z 538.534/13,S681,1,Aggregate SAA D958870,Cabin,,1,2,2,3,1,1,3,1,1,2,2,1,20
3152090,A 958 680 60 03,1.0,U7,,,1,C958264,Truck,Axor,QVV31310807T,Z 538.534/13,S681,1,Aggregate SAA D958870,Cabin,,1,0,0,0,0,0,0,0,0,0,0,0,1
3152091,A 958 680 60 03,1.0,U7,,,1,C958264,Truck,Axor,QVV31310808T,Z 538.534/13,S681,1,Aggregate SAA D958870,Cabin,,1,1,0,1,0,0,1,1,1,1,1,0,8
3152092,A 958 680 60 03,1.0,U7,,,1,C958264,Truck,Axor,QVV31310813T,Z 538.534/13,S681,1,Aggregate SAA D958870,Cabin,,1,0,1,1,0,0,0,0,1,0,0,0,4
3152093,A 958 680 60 03,1.0,U7,,,1,C958264,Truck,Axor,QVV31310819T,Z 538.534/13,S681,1,Aggregate SAA D958870,Cabin,,2,2,3,2,2,1,3,2,2,2,2,0,23
3152094,A 958 680 60 03,1.0,U7,,,1,C958264,Truck,Axor,QVV31310828T,Z 538.534/13,S681,1,Aggregate SAA D958870,Cabin,,0,0,1,1,0,1,0,0,0,0,0,0,3
3152095,A 958 680 60 03,1.0,U7,,,1,C958264,Truck,Axor,QVV31310839T,Z 538.534/13,S681,1,Aggregate SAA D958870,Cabin,,0,0,0,0,1,0,0,0,0,1,0,0,2
3152096,A 958 680 60 03,1.0,U7,,,1,C958433,Truck,Axor,QVV20361071T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,15,14,0,0,0,0,0,0,0,0,0,0,29
3152097,A 958 680 60 03,1.0,U7,,,1,C958433,Truck,Axor,QVV20361089T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,1,1,2,2,2,1,2,1,1,2,1,0,16
3152098,A 958 680 60 03,1.0,U7,,,1,C958433,Truck,Axor,QVV20361112T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,0,13,14,14,13,13,15,15,13,12,8,130
3152099,A 958 680 60 03,1.0,U7,,,1,C958433,Truck,Axor,QVV20361113T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,7,7,9,9,10,6,10,10,9,10,7,1,95
3152100,A 958 680 60 03,1.0,U7,,,1,C958433,Truck,Axor,QVV20361114T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,1,1,1,1,0,1,1,1,1,1,1,0,10
3152101,A 958 680 60 03,1.0,U7,,,1,C958433,Truck,Axor,QVV20361124T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,0,1,0,0,0,0,0,0,0,0,0,1
3152102,A 958 680 60 03,1.0,U7,,,1,C958433,Truck,Axor,QVV20361125T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,0,0,1,1,1,0,0,0,0,0,0,3
3152103,A 958 680 60 03,1.0,U7,,,1,C958433,Truck,Axor,QVV20361129T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,1,0,0,0,0,0,0,0,0,0,0,1
3152104,A 958 680 60 03,1.0,U7,,,1,C958433,Truck,Axor,QVV20361138T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,0,0,1,1,0,0,0,0,0,0,0,2
3152105,A 958 680 60 03,1.0,U7,,,1,C958433,Truck,Axor,QVV20410727T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,4,4,0,0,0,0,0,0,0,0,0,0,8
3152106,A 958 680 60 03,1.0,U7,,,1,C958433,Truck,Axor,QVV20410751T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,0,4,4,4,4,4,4,4,4,3,2,37
3152107,A 958 680 60 03,1.0,U7,,,1,C958433,Truck,Axor,QVV20410752T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,3,2,4,5,3,3,3,3,4,5,3,0,38
3152108,A 958 680 60 03,1.0,U7,,,1,C958433,Truck,Axor,QVV20410763T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,1,1,1,1,0,1,1,1,1,1,1,0,10
3152109,A 958 680 60 03,1.0,U7,,,1,C958434,Truck,Axor,QVV20361083T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,5,6,9,11,10,9,10,10,9,10,9,1,99
3152110,A 958 680 60 03,1.0,U7,,,1,C958434,Truck,Axor,QVV20361084T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,2,2,3,2,2,2,3,4,2,3,2,0,27
3152111,A 958 680 60 03,1.0,U7,,,1,C958434,Truck,Axor,QVV20361098T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,1,1,2,2,3,1,2,1,2,1,1,0,17
3152112,A 958 680 60 03,1.0,U7,,,1,C958434,Truck,Axor,QVV20361105T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,2,2,2,2,2,2,2,2,2,2,2,2,24
3152113,A 958 680 60 03,1.0,U7,,,1,C958434,Truck,Axor,QVV20361120T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,6,5,8,10,8,6,8,8,7,10,6,1,83
3152114,A 958 680 60 03,1.0,U7,,,1,C958434,Truck,Axor,QVV20361121T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,0,1,0,1,0,0,0,0,0,0,0,2
3152115,A 958 680 60 03,1.0,U7,,,1,C958434,Truck,Axor,QVV20361122T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,1,2,2,2,2,2,2,1,1,2,2,0,19
3152116,A 958 680 60 03,1.0,U7,,,1,C958434,Truck,Axor,QVV20361123T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,1,1,2,0,0,0,0,0,0,1,0,5
3152117,A 958 680 60 03,1.0,U7,,,1,C958434,Truck,Axor,QVV20361126T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,0,0,1,0,0,0,1,0,0,0,0,2
3152118,A 958 680 60 03,1.0,U7,,,1,C958434,Truck,Axor,QVV20361131T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,1,1,1,1,0,1,1,1,1,0,0,8
3152119,A 958 680 60 03,1.0,U7,,,1,C958434,Truck,Axor,QVV20361137T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,1,0,0,0,0,0,0,0,0,0,0,0,1
3152120,A 958 680 60 03,1.0,U7,,,1,C958434,Truck,Axor,QVV20410719T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,35,38,51,60,50,38,51,47,46,55,37,4,512
3152121,A 958 680 60 03,1.0,U7,,,1,C958434,Truck,Axor,QVV20410720T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,1,0,0,0,1,0,0,1,0,1,0,0,4
3152122,A 958 680 60 03,1.0,U7,,,1,C958434,Truck,Axor,QVV20410721T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,3,3,4,4,4,2,4,3,4,4,2,0,37
3152123,A 958 680 60 03,1.0,U7,,,1,C958434,Truck,Axor,QVV20410725T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,13,4,5,5,6,3,5,4,5,7,3,1,61
3152124,A 958 680 60 03,1.0,U7,,,1,C958434,Truck,Axor,QVV20410729T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,1,1,3,3,1,3,2,2,1,2,3,0,22
3152125,A 958 680 60 03,1.0,U7,,,1,C958434,Truck,Axor,QVV20410736T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,0,1,0,0,1,1,1,1,1,1,0,7
3152126,A 958 680 60 03,1.0,U7,,,1,C958434,Truck,Axor,QVV20410742T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,2,0,0,2,2,0,1,0,1,1,0,0,9
3152127,A 958 680 60 03,1.0,U7,,,1,C958434,Truck,Axor,QVV20410758T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,1,1,1,1,1,1,0,1,1,1,0,9
3152128,A 958 680 60 03,1.0,U7,,,1,C958434,Truck,Axor,QVV20410760T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,1,1,0,0,0,1,0,1,1,0,0,5
3152129,A 958 680 60 03,1.0,U7,,,1,C958434,Truck,Axor,QVV20410761T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,0,0,1,0,0,0,0,0,0,0,0,1
3152130,A 958 680 60 03,1.0,U7,,,1,C958435,Truck,Axor,QVV20361109T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,1,0,0,0,0,0,0,0,0,0,0,1
3152131,A 958 680 60 03,1.0,U7,,,1,C958435,Truck,Axor,QVV20361127T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,0,0,1,0,1,0,1,0,1,0,1,5
3152132,A 958 680 60 03,1.0,U7,,,1,C958435,Truck,Axor,QVV20361128T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,1,0,0,0,0,0,0,0,0,0,0,0,1
3152133,A 958 680 60 03,1.0,U7,,,1,C958435,Truck,Axor,QVV20361140T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,0,1,0,1,0,1,0,1,0,1,0,5
3152134,A 958 680 60 03,1.0,U7,,,1,C958441,Truck,Axor,QVV25360837T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,3,3,3,3,3,3,3,3,3,3,3,3,36
3152135,A 958 680 60 03,1.0,U7,,,1,C958441,Truck,Axor,QVV25360838T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,4,4,4,4,4,4,4,4,4,4,4,4,48
3152136,A 958 680 60 03,1.0,U7,,,1,C958441,Truck,Axor,QVV25360839T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,0,1,1,2,2,2,3,2,2,2,2,19
3152137,A 958 680 60 03,1.0,U7,,,1,C958441,Truck,Axor,QVV25443820T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,0,1,1,1,0,2,2,2,2,1,1,13
3152138,A 958 680 60 03,1.0,U7,,,1,C958441,Truck,Axor,QVV25443821T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,1,0,1,2,2,4,3,3,3,3,2,2,26
3152139,A 958 680 60 03,1.0,U7,,,1,C958441,Truck,Axor,QVV25443822T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,4,0,9,8,14,13,12,12,12,13,15,12,124
3152140,A 958 680 60 03,1.0,U7,,,1,C958441,Truck,Axor,QVV25443844T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,0,1,1,1,1,1,1,1,1,0,1,9
3152141,A 958 680 60 03,1.0,U7,,,1,C958441,Truck,Axor,QVV25443852T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,0,1,1,2,1,1,1,1,1,2,2,13
3152142,A 958 680 60 03,1.0,U7,,,1,C958441,Truck,Axor,QVV25443859T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,0,2,3,4,3,3,3,3,4,3,3,31
3152143,A 958 680 60 03,1.0,U7,,,1,C958441,Truck,Axor,QVV25443903T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,0,0,0,0,1,0,0,0,0,0,0,1
3152144,A 958 680 60 03,1.0,U7,,,1,C958441,Truck,Axor,QVV25443904T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,0,0,1,0,1,1,0,1,1,0,1,6
3152145,A 958 680 60 03,1.0,U7,,,1,C958441,Truck,Axor,QVV25443915T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,0,1,0,1,0,0,0,0,0,1,0,3
3152146,A 958 680 60 03,1.0,U7,,,1,C958441,Truck,Axor,QVV25443916T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,0,0,0,0,0,1,1,1,0,0,0,3
3152147,A 958 680 60 03,1.0,U7,,,1,C958443,Truck,Axor,QVV25360819T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,0,0,0,1,0,1,0,0,0,0,0,2
3152148,A 958 680 60 03,1.0,U7,,,1,C958443,Truck,Axor,QVV25360826T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,0,0,1,1,1,1,1,1,1,1,1,9
3152149,A 958 680 60 03,1.0,U7,,,1,C958443,Truck,Axor,QVV25360831T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,37,24,0,0,0,0,0,0,0,0,0,0,61
3152150,A 958 680 60 03,1.0,U7,,,1,C958443,Truck,Axor,QVV25360834T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,19,0,13,13,19,17,18,17,19,17,18,15,185
3152151,A 958 680 60 03,1.0,U7,,,1,C958443,Truck,Axor,QVV25360836T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,2,0,1,1,1,2,0,1,1,1,1,1,12
3152152,A 958 680 60 03,1.0,U7,,,1,C958443,Truck,Axor,QVV25360842T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,0,5,5,7,7,7,7,8,7,7,6,66
3152153,A 958 680 60 03,1.0,U7,,,1,C958443,Truck,Axor,QVV25360843T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,0,1,0,3,1,2,3,1,3,1,2,17
3152154,A 958 680 60 03,1.0,U7,,,1,C958443,Truck,Axor,QVV25360845T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,0,0,0,1,1,1,0,0,1,1,1,6
3152155,A 958 680 60 03,1.0,U7,,,1,C958443,Truck,Axor,QVV25360849T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,0,8,9,13,13,13,13,13,13,12,12,119
3152156,A 958 680 60 03,1.0,U7,,,1,C958443,Truck,Axor,QVV25443824T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,44,27,28,28,43,40,42,42,42,43,40,39,458
3152157,A 958 680 60 03,1.0,U7,,,1,C958443,Truck,Axor,QVV25443825T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,4,25,4,5,8,7,7,7,6,9,7,7,96
3152158,A 958 680 60 03,1.0,U7,,,1,C958443,Truck,Axor,QVV25443826T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,1,5,6,6,8,6,6,7,7,9,6,67
3152159,A 958 680 60 03,1.0,U7,,,1,C958443,Truck,Axor,QVV25443827T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,0,1,2,2,1,3,2,2,2,1,2,18
3152160,A 958 680 60 03,1.0,U7,,,1,C958443,Truck,Axor,QVV25443834T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,0,1,1,1,1,1,1,2,1,1,0,10
3152161,A 958 680 60 03,1.0,U7,,,1,C958443,Truck,Axor,QVV25443860T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,0,0,0,0,0,0,1,0,1,0,1,3
3152162,A 958 680 60 03,1.0,U7,,,1,C958443,Truck,Axor,QVV25443890T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,0,0,1,0,1,0,0,1,0,1,0,4
3152163,A 958 680 60 03,1.0,U7,,,1,C958443,Truck,Axor,QVV25443898T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,12,0,0,0,0,0,0,0,0,0,0,12
3152164,A 958 680 60 03,1.0,U7,,,1,C958443,Truck,Axor,QVV25443899T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,0,1,0,0,0,0,1,0,0,0,0,2
3152165,A 958 680 60 03,1.0,U7,,,1,C958443,Truck,Axor,QVV25443902T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,0,0,13,19,18,21,17,17,22,20,17,164
3152166,A 958 680 60 03,1.0,U7,,,1,C958443,Truck,Axor,QVV25443905T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,0,0,0,1,0,1,1,0,1,0,1,5
3152167,A 958 680 60 03,1.0,U7,,,1,C958443,Truck,Axor,QVV25443906T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,0,0,1,2,0,0,0,2,0,1,0,6
3152168,A 958 680 60 03,1.0,U7,,,1,C958443,Truck,Axor,QVV25443907T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,0,0,0,0,1,0,0,1,0,1,0,3
3152169,A 958 680 60 03,1.0,U7,,,1,C958443,Truck,Axor,QVV25443908T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,0,0,1,0,1,1,2,2,1,1,1,10
3152170,A 958 680 60 03,1.0,U7,,,1,C958443,Truck,Axor,QVV25443917T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,98,9,0,0,0,0,0,0,0,0,0,107
3152171,A 958 680 60 03,1.0,U7,,,1,C958443,Truck,Axor,QVV25443918T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,0,5,0,0,0,0,0,0,0,0,0,5
3152172,A 958 680 60 03,1.0,U7,,,1,C958443,Truck,Axor,QVV25443919T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,0,1,0,0,0,0,0,0,0,0,0,1
3152173,A 958 680 60 03,1.0,U7,,,1,C958443,Truck,Axor,QVV25443920T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,0,3,4,6,6,5,6,6,6,5,5,52
3152174,A 958 680 60 03,1.0,U7,,,1,C958444,Truck,Axor,QVV25360832T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,0,2,2,4,3,3,3,3,4,4,2,30
3152175,A 958 680 60 03,1.0,U7,,,1,C958444,Truck,Axor,QVV25360835T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,10,0,3,4,8,5,6,6,6,7,5,6,66
3152176,A 958 680 60 03,1.0,U7,,,1,C958444,Truck,Axor,QVV25360846T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,0,0,0,0,1,0,1,0,0,1,0,3
3152177,A 958 680 60 03,1.0,U7,,,1,C958444,Truck,Axor,QVV25360847T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,0,4,3,3,3,4,4,4,4,4,3,36
3152178,A 958 680 60 03,1.0,U7,,,1,C958444,Truck,Axor,QVV25443829T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,0,1,1,0,1,0,0,0,0,0,1,4
3152179,A 958 680 60 03,1.0,U7,,,1,C958444,Truck,Axor,QVV25443831T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,44,77,11,13,18,17,16,16,16,17,18,16,279
3152180,A 958 680 60 03,1.0,U7,,,1,C958444,Truck,Axor,QVV25443832T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,0,0,1,1,2,2,1,2,2,0,1,12
3152181,A 958 680 60 03,1.0,U7,,,1,C958444,Truck,Axor,QVV25443833T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,30,0,3,2,5,4,5,5,5,4,3,4,70
3152182,A 958 680 60 03,1.0,U7,,,1,C958444,Truck,Axor,QVV25443862T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,0,0,1,1,1,1,0,1,0,2,1,8
3152183,A 958 680 60 03,1.0,U7,,,1,C958444,Truck,Axor,QVV25443896T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,0,22,0,0,0,0,0,0,0,0,0,22
3152184,A 958 680 60 03,1.0,U7,,,1,C958444,Truck,Axor,QVV25443909T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,0,1,0,1,1,1,1,1,1,1,1,9
3152185,A 958 680 60 03,1.0,U7,,,1,C958444,Truck,Axor,QVV25443911T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,0,0,23,32,32,33,32,32,35,33,29,281
3152186,A 958 680 60 03,1.0,U7,,,1,C958444,Truck,Axor,QVV25443912T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,0,0,0,0,0,0,1,0,0,0,0,1
3152187,A 958 680 60 03,1.0,U7,,,1,C958444,Truck,Axor,QVV25443913T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,0,0,0,1,0,0,0,1,1,0,0,3
3152188,A 958 680 60 03,1.0,U7,,,1,C958444,Truck,Axor,QVV25443921T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,1,0,1,0,1,2,1,0,1,0,1,8
3152189,A 958 680 60 03,1.0,U7,,,1,C958444,Truck,Axor,QVV25443922T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,0,0,0,0,0,1,0,1,0,0,0,2
3152190,A 958 680 60 03,1.0,U7,,,1,C958451,Truck,Axor,QVV26443204T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,1,1,1,1,1,1,1,1,1,1,0,1,11
3152191,A 958 680 60 03,1.0,U7,,,1,C958452,Truck,Axor,QVV26443173T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,0,0,1,0,0,0,0,0,0,0,0,1
3152192,A 958 680 60 03,1.0,U7,,,1,C958452,Truck,Axor,QVV26443176T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,1,1,1,1,1,1,1,1,1,1,0,10
3152193,A 958 680 60 03,1.0,U7,,,1,C958453,Truck,Axor,QVV26443154T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,15,14,22,24,20,16,21,18,19,23,16,1,209
3152194,A 958 680 60 03,1.0,U7,,,1,C958453,Truck,Axor,QVV26443155T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,2,2,3,3,3,2,2,2,2,3,2,0,26
3152195,A 958 680 60 03,1.0,U7,,,1,C958453,Truck,Axor,QVV26443163T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,2,1,2,3,1,1,3,1,2,2,1,0,19
3152196,A 958 680 60 03,1.0,U7,,,1,C958453,Truck,Axor,QVV26443166T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,1,0,0,0,0,0,0,0,0,0,0,0,1
3152197,A 958 680 60 03,1.0,U7,,,1,C958453,Truck,Axor,QVV26443179T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,0,0,0,1,0,0,0,0,0,0,0,1
3152198,A 958 680 60 03,1.0,U7,,,1,C958453,Truck,Axor,QVV26443187T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,1,0,0,1,1,1,1,1,1,0,1,0,8
3152199,A 958 680 60 03,1.0,U7,,,1,C958453,Truck,Axor,QVV26443192T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,1,0,0,0,0,0,1,0,0,0,0,2
3152200,A 958 680 60 03,1.0,U7,,,1,C958453,Truck,Axor,QVV26443193T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,0,1,0,1,0,0,0,0,1,0,0,3
3152201,A 958 680 60 03,1.0,U7,,,1,C958453,Truck,Axor,QVV26443200T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,1,0,0,0,0,0,1,0,0,0,0,2
3152202,A 958 680 60 03,1.0,U7,,,1,C958454,Truck,Axor,QVV26443157T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,4,3,5,4,4,2,5,5,4,4,4,0,44
3152203,A 958 680 60 03,1.0,U7,,,1,C958454,Truck,Axor,QVV26443158T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,3,3,4,6,4,4,4,3,3,6,3,0,43
3152204,A 958 680 60 03,1.0,U7,,,1,C958454,Truck,Axor,QVV26443174T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,0,0,0,0,0,0,0,1,0,0,0,1
3152205,A 958 680 60 03,1.0,U7,,,1,C958454,Truck,Axor,QVV26443195T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,0,0,0,1,0,0,0,0,0,0,0,1
3152206,A 958 680 60 03,1.0,U7,,,1,C958471,Truck,Axor,QVV33441949T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,3,3,3,4,4,2,3,3,2,4,3,0,34
3152207,A 958 680 60 03,1.0,U7,,,1,C958471,Truck,Axor,QVV33442060T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,1,0,0,0,0,0,0,0,0,0,0,1
3152208,A 958 680 60 03,1.0,U7,,,1,C958471,Truck,Axor,QVV33442062T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,13,11,16,20,17,13,17,16,16,18,12,0,169
3152209,A 958 680 60 03,1.0,U7,,,1,C958471,Truck,Axor,QVV33442063T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,0,0,0,0,0,0,0,0,1,0,0,1
3152210,A 958 680 60 03,1.0,U7,,,1,C958471,Truck,Axor,QVV33442065T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,8,7,11,12,11,8,11,9,9,12,8,1,107
3152211,A 958 680 60 03,1.0,U7,,,1,C958471,Truck,Axor,QVV33442068T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,2,2,4,5,3,3,4,3,5,4,2,0,37
3152212,A 958 680 60 03,1.0,U7,,,1,C958471,Truck,Axor,QVV33442071T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,9,9,12,13,12,9,12,11,9,13,9,2,120
3152213,A 958 680 60 03,1.0,U7,,,1,C958471,Truck,Axor,QVV33442078T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,1,0,0,0,0,0,0,0,0,0,0,1
3152214,A 958 680 60 03,1.0,U7,,,1,C958471,Truck,Axor,QVV33442081T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,3,2,5,4,4,2,3,3,3,4,3,0,36
3152215,A 958 680 60 03,1.0,U7,,,1,C958471,Truck,Axor,QVV33442082T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,2,1,1,1,1,0,1,1,1,1,2,0,12
3152216,A 958 680 60 03,1.0,U7,,,1,C958471,Truck,Axor,QVV33442088T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,0,0,1,0,1,1,0,1,0,0,0,4
3152217,A 958 680 60 03,1.0,U7,,,1,C958471,Truck,Axor,QVV33442090T,Z 538.534/13,S681,1,Aggregate SAA D958880,Cabin,,0,0,0,0,0,0,0,1,0,0,0,0,1
